accident_id,date,time,weekday,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
4338,2024-06-09,13:39,Sunday,Delhi,Urban,Car,Wet,Day,2,Minor,28.734612,77.142284
4339,2024-09-14,21:50,Saturday,Chennai,Highway,Bus,Dry,Night,4,Serious,13.127989,80.278317
4340,2024-02-21,12:20,Wednesday,Chennai,Urban,Bike,Wet,Day,2,Serious,13.06352,80.227714
4341,2024-01-17,08:34,Wednesday,Delhi,Rural,Bus,Wet,Day,1,Minor,28.748189,77.091004
4342,2024-09-01,22:10,Sunday,Bangalore,Highway,Bike,Damaged,Night,1,Fatal,12.938225,77.593654
4343,2024-10-14,19:41,Monday,Delhi,Highway,Bike,Wet,Night,1,Fatal,28.716552,77.092933
4344,2024-11-22,16:18,Friday,Bangalore,Highway,Truck,Damaged,Day,3,Serious,13.009167,77.56393
4345,2024-12-31,07:03,Tuesday,Delhi,Urban,Bus,Wet,Day,2,Minor,28.666498,77.084586
4346,2024-10-16,12:31,Wednesday,Bangalore,Rural,Car,Wet,Day,3,Minor,12.947127,77.615599
4347,2024-02-18,08:47,Sunday,Delhi,Urban,Car,Dry,Day,3,Minor,28.657721,77.096956
4348,2024-07-29,01:09,Monday,Mumbai,Urban,Car,Damaged,Night,4,Serious,19.057235,72.90525
4349,2024-08-15,19:31,Thursday,Mumbai,Highway,Bus,Damaged,Night,2,Fatal,19.043646,72.883882
4350,2024-12-04,10:47,Wednesday,Delhi,Urban,Bus,Dry,Day,3,Minor,28.679962,77.111369
4351,2024-09-05,18:52,Thursday,Mumbai,Rural,Car,Damaged,Day,4,Minor,19.094965,72.908945
4352,2024-07-27,20:52,Saturday,Delhi,Rural,Bus,Damaged,Night,3,Serious,28.704973,77.136081
4353,2024-10-13,22:42,Sunday,Mumbai,Highway,Bus,Dry,Night,1,Serious,19.109951,72.859961
4354,2024-10-27,23:44,Sunday,Mumbai,Rural,Car,Wet,Night,4,Serious,19.071959,72.883525
4355,2024-04-09,22:25,Tuesday,Bangalore,Highway,Car,Wet,Night,3,Fatal,13.014439,77.614664
4356,2024-05-11,01:59,Saturday,Mumbai,Rural,Bus,Dry,Night,1,Minor,19.055352,72.847798
4357,2024-02-20,13:43,Tuesday,Chennai,Rural,Bus,Wet,Day,2,Minor,13.08073,80.320666
4358,2024-08-12,03:09,Monday,Chennai,Highway,Bus,Dry,Night,4,Serious,13.075697,80.294829
4359,2024-06-15,00:26,Saturday,Delhi,Urban,Bus,Dry,Night,1,Minor,28.722855,77.073566
4360,2024-10-07,20:06,Monday,Chennai,Highway,Bus,Wet,Night,4,Fatal,13.046249,80.307161
4361,2024-08-12,01:09,Monday,Delhi,Rural,Bike,Dry,Night,4,Serious,28.718135,77.151632
4362,2024-10-21,02:20,Monday,Delhi,Rural,Truck,Wet,Night,2,Fatal,28.687646,77.057918
4363,2024-05-24,12:51,Friday,Chennai,Highway,Bike,Damaged,Day,1,Serious,13.100905,80.264284
4364,2024-01-11,12:44,Thursday,Bangalore,Rural,Truck,Dry,Day,2,Minor,12.960887,77.551067
4365,2024-05-11,00:44,Saturday,Chennai,Urban,Car,Dry,Night,2,Minor,13.111996,80.287901
4366,2024-12-30,13:24,Monday,Chennai,Rural,Bus,Wet,Day,3,Minor,13.098298,80.253132
4367,2024-11-21,05:17,Thursday,Mumbai,Highway,Car,Damaged,Night,4,Fatal,19.123784,72.855454
4368,2024-06-20,07:44,Thursday,Mumbai,Highway,Bus,Dry,Day,4,Minor,19.081015,72.828903
4369,2024-10-10,02:15,Thursday,Bangalore,Rural,Bus,Dry,Night,2,Minor,12.933174,77.582416
4370,2024-08-15,17:48,Thursday,Chennai,Rural,Truck,Wet,Day,3,Serious,13.046038,80.231721
4371,2024-03-02,00:28,Saturday,Bangalore,Highway,Truck,Damaged,Night,3,Fatal,13.019778,77.54544
4372,2024-03-21,19:23,Thursday,Bangalore,Highway,Bus,Damaged,Night,4,Fatal,13.010548,77.571294
4373,2024-02-17,04:49,Saturday,Mumbai,Rural,Bus,Damaged,Night,2,Serious,19.119278,72.859496
4374,2024-07-22,19:09,Monday,Chennai,Urban,Truck,Wet,Night,1,Fatal,13.036199,80.285516
4375,2024-06-20,21:22,Thursday,Bangalore,Rural,Car,Wet,Night,4,Serious,12.991079,77.580923
4376,2024-10-26,06:30,Saturday,Delhi,Highway,Truck,Dry,Day,1,Serious,28.737611,77.069766
4377,2024-04-11,08:48,Thursday,Delhi,Rural,Car,Damaged,Day,1,Minor,28.716541,77.101751
4378,2024-12-18,05:07,Wednesday,Mumbai,Rural,Bus,Dry,Night,4,Minor,19.053723,72.865371
4379,2024-06-12,04:44,Wednesday,Chennai,Rural,Bike,Dry,Night,2,Serious,13.045451,80.288215
4380,2024-05-13,14:02,Monday,Bangalore,Urban,Car,Wet,Day,1,Minor,12.938382,77.616654
4381,2024-02-07,19:35,Wednesday,Delhi,Urban,Truck,Dry,Night,4,Serious,28.730905,77.14734
4382,2024-10-10,21:48,Thursday,Bangalore,Urban,Bus,Damaged,Night,1,Serious,12.970353,77.637195
4383,2024-05-07,00:46,Tuesday,Bangalore,Highway,Car,Wet,Night,1,Fatal,12.95457,77.610038
4384,2024-09-17,01:34,Tuesday,Bangalore,Rural,Car,Dry,Night,2,Minor,12.949862,77.628535
4385,2024-06-23,01:35,Sunday,Bangalore,Highway,Car,Wet,Night,4,Fatal,13.019693,77.61562
4386,2024-06-23,20:33,Sunday,Chennai,Highway,Car,Damaged,Night,2,Fatal,13.128843,80.298489
4387,2024-02-05,03:26,Monday,Chennai,Highway,Truck,Wet,Night,1,Fatal,13.121671,80.31678
4388,2024-02-08,05:58,Thursday,Delhi,Rural,Bus,Wet,Night,3,Serious,28.668519,77.063975
4389,2024-12-27,21:46,Friday,Delhi,Highway,Bike,Wet,Night,2,Fatal,28.659257,77.134325
4390,2024-05-16,19:32,Thursday,Delhi,Highway,Truck,Damaged,Night,1,Fatal,28.738824,77.091379
4391,2024-10-23,04:00,Wednesday,Mumbai,Urban,Car,Damaged,Night,3,Serious,19.100509,72.864644
4392,2024-12-17,11:31,Tuesday,Bangalore,Rural,Bus,Wet,Day,4,Minor,13.006662,77.636502
4393,2024-11-19,03:13,Tuesday,Bangalore,Rural,Truck,Dry,Night,3,Serious,12.945112,77.594731
4394,2024-12-11,12:18,Wednesday,Bangalore,Rural,Truck,Wet,Day,1,Serious,12.974436,77.559017
4395,2024-12-27,18:56,Friday,Delhi,Urban,Bike,Dry,Day,2,Minor,28.656397,77.152118
4396,2024-05-18,23:35,Saturday,Chennai,Rural,Truck,Dry,Night,2,Serious,13.074022,80.30996
4397,2024-12-08,18:23,Sunday,Delhi,Rural,Truck,Wet,Day,4,Serious,28.665957,77.127087
4398,2024-12-18,10:54,Wednesday,Mumbai,Highway,Bike,Wet,Day,1,Fatal,19.077808,72.864599
4399,2024-11-20,08:53,Wednesday,Mumbai,Highway,Bus,Damaged,Day,3,Serious,19.08246,72.920488
4400,2024-03-04,18:11,Monday,Bangalore,Rural,Bus,Wet,Day,4,Minor,12.982922,77.562378
4401,2024-12-06,19:26,Friday,Mumbai,Rural,Bus,Damaged,Night,2,Serious,19.039886,72.869132
4402,2024-04-30,02:51,Tuesday,Mumbai,Rural,Truck,Dry,Night,3,Serious,19.038277,72.848286
4403,2024-11-06,22:48,Wednesday,Delhi,Rural,Bus,Damaged,Night,1,Serious,28.6702,77.14869
4404,2024-03-09,16:01,Saturday,Bangalore,Rural,Bus,Dry,Day,1,Minor,12.963649,77.601003
4405,2024-07-04,00:08,Thursday,Chennai,Highway,Truck,Wet,Night,4,Fatal,13.055021,80.257175
4406,2024-04-19,08:06,Friday,Delhi,Highway,Bike,Damaged,Day,1,Serious,28.657165,77.074196
4407,2024-05-02,23:44,Thursday,Bangalore,Highway,Bus,Damaged,Night,4,Fatal,13.018233,77.630275
4408,2024-11-22,01:56,Friday,Chennai,Rural,Bus,Damaged,Night,3,Serious,13.079769,80.28529
4409,2024-03-10,01:45,Sunday,Bangalore,Urban,Car,Wet,Night,1,Serious,12.97673,77.59553
4410,2024-05-06,23:29,Monday,Mumbai,Rural,Car,Dry,Night,4,Minor,19.072878,72.875268
4411,2024-11-13,11:41,Wednesday,Mumbai,Urban,Truck,Dry,Day,2,Minor,19.05845,72.886847
4412,2024-11-11,04:08,Monday,Delhi,Urban,Truck,Wet,Night,4,Fatal,28.699201,77.070646
4413,2024-08-21,08:23,Wednesday,Chennai,Highway,Truck,Dry,Day,2,Serious,13.132212,80.286537
4414,2024-09-23,16:56,Monday,Delhi,Urban,Car,Dry,Day,3,Minor,28.706733,77.095698
4415,2024-01-18,07:45,Thursday,Chennai,Urban,Bike,Damaged,Day,4,Minor,13.10385,80.274123
4416,2024-10-04,16:55,Friday,Delhi,Urban,Car,Damaged,Day,3,Minor,28.700312,77.142522
4417,2024-11-16,22:56,Saturday,Mumbai,Rural,Truck,Wet,Night,4,Fatal,19.031598,72.866032
4418,2024-12-25,23:53,Wednesday,Mumbai,Highway,Bike,Damaged,Night,3,Fatal,19.050135,72.892221
4419,2024-01-28,04:59,Sunday,Delhi,Rural,Bus,Dry,Night,4,Minor,28.725369,77.122908
4420,2024-08-30,18:18,Friday,Chennai,Highway,Bus,Damaged,Day,4,Serious,13.085234,80.300011
4421,2024-09-23,18:33,Monday,Chennai,Urban,Bus,Damaged,Day,1,Minor,13.120011,80.307673
4422,2024-06-15,19:45,Saturday,Delhi,Highway,Truck,Damaged,Night,2,Fatal,28.724526,77.058964
4423,2024-12-30,17:21,Monday,Chennai,Urban,Bike,Damaged,Day,3,Minor,13.128823,80.225866
4424,2024-11-12,08:29,Tuesday,Mumbai,Rural,Bus,Damaged,Day,4,Minor,19.039764,72.895168
4425,2024-09-15,18:24,Sunday,Delhi,Rural,Bus,Damaged,Day,4,Minor,28.711119,77.1233
4426,2024-10-10,20:40,Thursday,Mumbai,Urban,Car,Dry,Night,1,Minor,19.028324,72.830716
4427,2024-05-10,05:32,Friday,Chennai,Highway,Bus,Damaged,Night,1,Fatal,13.072211,80.252674
4428,2024-06-13,15:20,Thursday,Delhi,Urban,Truck,Damaged,Day,1,Minor,28.710606,77.092254
4429,2024-02-20,20:44,Tuesday,Bangalore,Highway,Car,Dry,Night,3,Serious,12.984716,77.579904
4430,2024-12-21,15:57,Saturday,Mumbai,Rural,Bike,Damaged,Day,2,Minor,19.074377,72.895039
4431,2024-11-24,09:56,Sunday,Chennai,Rural,Truck,Damaged,Day,2,Minor,13.094616,80.302311
4432,2024-04-11,01:22,Thursday,Bangalore,Rural,Car,Damaged,Night,4,Serious,12.937129,77.577789
4433,2024-04-02,20:13,Tuesday,Delhi,Urban,Bike,Wet,Night,2,Fatal,28.748555,77.09883
4434,2024-12-11,14:43,Wednesday,Chennai,Rural,Bus,Dry,Day,3,Minor,13.12302,80.299402
4435,2024-03-07,12:51,Thursday,Delhi,Highway,Bus,Wet,Day,1,Serious,28.674782,77.05946
4436,2024-06-02,22:41,Sunday,Chennai,Highway,Car,Wet,Night,1,Fatal,13.079731,80.268438
4437,2024-11-18,21:40,Monday,Mumbai,Highway,Car,Wet,Night,1,Fatal,19.120037,72.926828
4438,2024-11-01,01:30,Friday,Delhi,Rural,Bus,Damaged,Night,4,Serious,28.714525,77.102254
4439,2024-12-08,08:30,Sunday,Mumbai,Highway,Car,Wet,Day,1,Serious,19.10107,72.844728
4440,2024-04-27,11:24,Saturday,Chennai,Highway,Bike,Damaged,Day,1,Serious,13.054502,80.255526
4441,2024-04-10,12:59,Wednesday,Delhi,Highway,Bike,Wet,Day,3,Fatal,28.707302,77.125265
4442,2024-07-13,15:13,Saturday,Delhi,Highway,Car,Wet,Day,1,Serious,28.728712,77.118619
4443,2024-03-31,16:44,Sunday,Mumbai,Highway,Truck,Wet,Day,4,Fatal,19.052803,72.900302
4444,2024-12-13,02:11,Friday,Chennai,Urban,Truck,Damaged,Night,2,Serious,13.098326,80.287718
4445,2024-05-01,03:49,Wednesday,Chennai,Urban,Bus,Wet,Night,4,Serious,13.102504,80.246267
4446,2024-10-24,01:37,Thursday,Delhi,Urban,Truck,Wet,Night,4,Fatal,28.675871,77.054151
4447,2024-11-29,12:12,Friday,Chennai,Urban,Car,Dry,Day,3,Minor,13.100582,80.259584
4448,2024-01-29,14:32,Monday,Chennai,Highway,Car,Wet,Day,1,Serious,13.041741,80.29479
4449,2024-07-05,06:55,Friday,Chennai,Highway,Bike,Damaged,Day,4,Serious,13.069189,80.236709
4450,2024-11-17,05:48,Sunday,Delhi,Highway,Bus,Wet,Night,4,Fatal,28.700981,77.058619
4451,2024-07-03,09:33,Wednesday,Bangalore,Rural,Car,Dry,Day,4,Minor,12.982498,77.604732
4452,2024-02-19,10:18,Monday,Mumbai,Rural,Car,Dry,Day,2,Minor,19.083388,72.849389
4453,2024-12-22,03:13,Sunday,Mumbai,Rural,Bike,Wet,Night,3,Fatal,19.068069,72.84336
4454,2024-05-07,13:48,Tuesday,Delhi,Urban,Truck,Wet,Day,4,Serious,28.662459,77.066041
4455,2024-11-07,02:33,Thursday,Delhi,Urban,Truck,Dry,Night,3,Serious,28.73375,77.127789
4456,2024-08-30,13:42,Friday,Delhi,Rural,Bike,Dry,Day,2,Minor,28.723372,77.088653
4457,2024-03-07,22:34,Thursday,Delhi,Highway,Bus,Damaged,Night,1,Fatal,28.741063,77.142325
4458,2024-04-09,00:50,Tuesday,Mumbai,Urban,Bike,Damaged,Night,2,Serious,19.105738,72.863381
4459,2024-03-14,17:54,Thursday,Chennai,Highway,Bus,Dry,Day,3,Minor,13.10532,80.240089
4460,2024-11-02,20:26,Saturday,Delhi,Rural,Bike,Wet,Night,3,Fatal,28.739149,77.102384
4461,2024-07-30,08:43,Tuesday,Delhi,Rural,Car,Wet,Day,2,Minor,28.743787,77.077039
4462,2024-01-06,03:35,Saturday,Delhi,Highway,Car,Damaged,Night,1,Fatal,28.747563,77.100518
4463,2024-07-25,23:19,Thursday,Delhi,Urban,Truck,Damaged,Night,1,Serious,28.719151,77.084506
4464,2024-01-06,03:00,Saturday,Chennai,Rural,Bus,Wet,Night,3,Serious,13.082655,80.228638
4465,2024-04-18,14:34,Thursday,Chennai,Rural,Bike,Wet,Day,3,Serious,13.071566,80.253749
4466,2024-04-22,07:19,Monday,Chennai,Rural,Truck,Damaged,Day,4,Minor,13.130107,80.240563
4467,2024-09-02,18:57,Monday,Mumbai,Urban,Bus,Dry,Day,1,Minor,19.087613,72.835126
4468,2024-01-01,05:13,Monday,Chennai,Rural,Bike,Damaged,Night,4,Serious,13.057187,80.319394
4469,2024-01-26,10:10,Friday,Bangalore,Highway,Truck,Dry,Day,3,Serious,13.012428,77.54499
4470,2024-08-30,04:48,Friday,Chennai,Urban,Bus,Damaged,Night,4,Serious,13.049085,80.228304
4471,2024-06-30,18:31,Sunday,Chennai,Urban,Bus,Wet,Day,1,Minor,13.089914,80.295807
4472,2024-06-11,18:07,Tuesday,Bangalore,Rural,Truck,Wet,Day,2,Serious,12.960487,77.581084
4473,2024-11-10,14:41,Sunday,Delhi,Highway,Bus,Wet,Day,3,Serious,28.744416,77.139709
4474,2024-08-19,03:15,Monday,Bangalore,Highway,Truck,Wet,Night,3,Fatal,13.01741,77.616877
4475,2024-07-18,02:58,Thursday,Chennai,Urban,Truck,Dry,Night,3,Serious,13.080589,80.268447
4476,2024-09-04,08:15,Wednesday,Chennai,Highway,Bike,Dry,Day,2,Serious,13.054926,80.248116
4477,2024-08-21,14:23,Wednesday,Chennai,Urban,Car,Damaged,Day,4,Minor,13.065911,80.269978
4478,2024-12-08,17:54,Sunday,Mumbai,Urban,Bike,Damaged,Day,1,Minor,19.089925,72.830547
4479,2024-01-31,10:37,Wednesday,Bangalore,Rural,Truck,Wet,Day,1,Serious,12.965415,77.582578
4480,2024-10-08,11:18,Tuesday,Bangalore,Rural,Car,Damaged,Day,2,Minor,12.949325,77.637156
4481,2024-05-28,13:08,Tuesday,Chennai,Urban,Bike,Dry,Day,2,Minor,13.057396,80.309035
4482,2024-01-29,13:21,Monday,Mumbai,Urban,Truck,Dry,Day,3,Minor,19.087253,72.87493
4483,2024-10-26,21:34,Saturday,Bangalore,Highway,Bus,Dry,Night,2,Serious,12.994624,77.556604
4484,2024-07-25,00:33,Thursday,Chennai,Highway,Bus,Damaged,Night,3,Fatal,13.095989,80.271125
4485,2024-10-09,04:49,Wednesday,Chennai,Urban,Bus,Wet,Night,2,Serious,13.03744,80.313897
4486,2024-08-21,07:37,Wednesday,Mumbai,Rural,Bus,Wet,Day,1,Minor,19.082922,72.893435
4487,2024-09-12,16:51,Thursday,Delhi,Rural,Car,Dry,Day,3,Minor,28.681844,77.08888
4488,2024-01-24,14:45,Wednesday,Mumbai,Highway,Bus,Dry,Day,1,Minor,19.094627,72.829422
4489,2024-08-14,19:14,Wednesday,Mumbai,Highway,Bike,Wet,Night,3,Fatal,19.040772,72.879379
4490,2024-06-25,09:24,Tuesday,Mumbai,Urban,Truck,Damaged,Day,3,Minor,19.093071,72.901484
4491,2024-08-05,15:07,Monday,Bangalore,Rural,Bus,Wet,Day,2,Minor,12.980005,77.628617
4492,2024-08-14,05:17,Wednesday,Delhi,Highway,Car,Damaged,Night,4,Fatal,28.72116,77.150722
4493,2024-12-09,16:19,Monday,Bangalore,Rural,Truck,Damaged,Day,3,Minor,12.998081,77.613668
4494,2024-01-02,11:12,Tuesday,Chennai,Rural,Bus,Dry,Day,4,Minor,13.084857,80.307743
4495,2024-07-08,01:49,Monday,Chennai,Highway,Car,Wet,Night,1,Fatal,13.11245,80.305906
4496,2024-07-28,19:26,Sunday,Chennai,Urban,Car,Dry,Night,1,Minor,13.064457,80.275451
4497,2024-10-10,14:50,Thursday,Bangalore,Urban,Bus,Damaged,Day,3,Minor,12.944039,77.601516
4498,2024-10-12,04:07,Saturday,Delhi,Highway,Bike,Wet,Night,1,Fatal,28.676369,77.062842
4499,2024-05-03,00:55,Friday,Chennai,Highway,Bike,Damaged,Night,1,Fatal,13.115588,80.273618
4500,2024-09-28,06:02,Saturday,Chennai,Highway,Truck,Damaged,Day,2,Serious,13.130478,80.263205
4501,2024-09-21,03:27,Saturday,Chennai,Urban,Bike,Damaged,Night,4,Serious,13.075257,80.287371
4502,2024-01-24,12:30,Wednesday,Chennai,Rural,Truck,Damaged,Day,3,Minor,13.07759,80.245051
4503,2024-06-16,09:06,Sunday,Bangalore,Rural,Bus,Wet,Day,2,Minor,12.956979,77.545794
4504,2024-01-21,05:21,Sunday,Bangalore,Urban,Truck,Wet,Night,4,Fatal,12.936725,77.578861
4505,2024-09-14,09:48,Saturday,Delhi,Rural,Bike,Dry,Day,1,Minor,28.669392,77.14662
4506,2024-01-09,09:05,Tuesday,Delhi,Urban,Bus,Damaged,Day,3,Minor,28.712085,77.064194
4507,2024-07-13,00:33,Saturday,Bangalore,Rural,Car,Dry,Night,3,Minor,12.985121,77.607569
4508,2024-08-11,02:14,Sunday,Delhi,Urban,Truck,Wet,Night,3,Fatal,28.658604,77.056643
4509,2024-06-08,10:35,Saturday,Delhi,Urban,Bike,Dry,Day,4,Minor,28.65641,77.139914
4510,2024-10-19,19:43,Saturday,Bangalore,Highway,Bus,Wet,Night,3,Fatal,12.983981,77.577803
4511,2024-11-28,11:47,Thursday,Bangalore,Highway,Bike,Damaged,Day,4,Serious,12.942717,77.566353
4512,2024-05-29,15:08,Wednesday,Mumbai,Rural,Truck,Wet,Day,1,Serious,19.074451,72.880098
4513,2024-04-23,07:22,Tuesday,Bangalore,Rural,Bike,Wet,Day,3,Serious,12.98629,77.631797
4514,2024-11-09,20:53,Saturday,Chennai,Rural,Bike,Damaged,Night,1,Serious,13.109741,80.293663
4515,2024-05-13,11:13,Monday,Bangalore,Rural,Bus,Wet,Day,2,Minor,13.005817,77.555049
4516,2024-01-06,21:36,Saturday,Chennai,Urban,Bus,Dry,Night,4,Minor,13.053776,80.270482
4517,2024-01-08,18:32,Monday,Bangalore,Rural,Bus,Damaged,Day,1,Minor,12.943888,77.546382
4518,2024-11-16,17:18,Saturday,Chennai,Highway,Car,Damaged,Day,2,Serious,13.087652,80.257183
4519,2024-02-21,12:16,Wednesday,Delhi,Rural,Bus,Wet,Day,2,Minor,28.691069,77.075663
4520,2024-03-20,11:14,Wednesday,Chennai,Urban,Bike,Wet,Day,4,Serious,13.09205,80.265943
4521,2024-03-29,05:50,Friday,Delhi,Rural,Truck,Wet,Night,3,Fatal,28.690486,77.108037
4522,2024-11-19,18:41,Tuesday,Chennai,Urban,Bus,Dry,Day,2,Minor,13.041655,80.254385
4523,2024-09-10,03:59,Tuesday,Chennai,Urban,Truck,Dry,Night,4,Serious,13.126482,80.303398
4524,2024-05-15,08:28,Wednesday,Bangalore,Rural,Truck,Dry,Day,3,Minor,12.947849,77.555079
4525,2024-04-04,13:16,Thursday,Delhi,Rural,Bike,Damaged,Day,4,Minor,28.727954,77.081081
4526,2024-07-07,08:05,Sunday,Bangalore,Urban,Bus,Damaged,Day,1,Minor,12.947029,77.595198
4527,2024-08-07,04:01,Wednesday,Mumbai,Highway,Bike,Wet,Night,2,Fatal,19.085423,72.920791
4528,2024-03-25,09:57,Monday,Mumbai,Rural,Bus,Dry,Day,4,Minor,19.054132,72.895287
4529,2024-06-08,13:16,Saturday,Delhi,Urban,Bike,Wet,Day,1,Serious,28.673134,77.071628
4530,2024-03-20,10:22,Wednesday,Delhi,Rural,Car,Damaged,Day,2,Minor,28.668438,77.146966
4531,2024-03-19,02:13,Tuesday,Delhi,Urban,Truck,Wet,Night,1,Fatal,28.738347,77.110064
4532,2024-06-29,08:59,Saturday,Mumbai,Highway,Truck,Dry,Day,4,Serious,19.059927,72.864479
4533,2024-10-04,16:40,Friday,Bangalore,Highway,Truck,Damaged,Day,2,Serious,12.991312,77.58846
4534,2024-08-29,02:09,Thursday,Chennai,Urban,Bike,Wet,Night,1,Fatal,13.101927,80.239133
4535,2024-11-12,06:31,Tuesday,Bangalore,Highway,Bike,Dry,Day,4,Serious,12.968586,77.58973
4536,2024-05-04,04:56,Saturday,Chennai,Urban,Bus,Wet,Night,4,Serious,13.076597,80.264142
4537,2024-11-10,10:58,Sunday,Bangalore,Highway,Truck,Wet,Day,4,Fatal,12.985617,77.59038
4538,2024-05-30,18:43,Thursday,Mumbai,Highway,Truck,Wet,Day,2,Fatal,19.104737,72.847825
4539,2024-09-07,11:40,Saturday,Chennai,Urban,Bus,Wet,Day,3,Minor,13.103632,80.281054
4540,2024-01-03,21:21,Wednesday,Mumbai,Rural,Bus,Wet,Night,2,Serious,19.102326,72.830875
4541,2024-02-08,12:07,Thursday,Mumbai,Urban,Bus,Wet,Day,1,Minor,19.060154,72.857941
4542,2024-04-16,17:43,Tuesday,Mumbai,Urban,Bike,Dry,Day,3,Minor,19.105549,72.894175
4543,2024-02-19,16:01,Monday,Bangalore,Rural,Bus,Wet,Day,1,Minor,12.937352,77.586937
4544,2024-10-02,01:55,Wednesday,Bangalore,Highway,Bike,Damaged,Night,3,Fatal,13.017104,77.551796
4545,2024-06-30,08:49,Sunday,Mumbai,Highway,Bus,Damaged,Day,1,Serious,19.061948,72.852307
4546,2024-02-14,10:37,Wednesday,Bangalore,Urban,Bus,Wet,Day,1,Minor,12.971611,77.629203
4547,2024-04-30,22:24,Tuesday,Delhi,Urban,Truck,Wet,Night,1,Fatal,28.749157,77.09354
4548,2024-11-30,05:51,Saturday,Mumbai,Rural,Bus,Damaged,Night,2,Serious,19.040461,72.920063
4549,2024-06-21,03:40,Friday,Mumbai,Rural,Car,Dry,Night,3,Minor,19.030311,72.869281
4550,2024-02-03,01:33,Saturday,Delhi,Urban,Car,Wet,Night,4,Serious,28.738535,77.141501
4551,2024-09-11,20:01,Wednesday,Chennai,Urban,Car,Dry,Night,4,Minor,13.096957,80.239094
4552,2024-08-04,16:25,Sunday,Chennai,Rural,Car,Damaged,Day,2,Minor,13.074575,80.229994
4553,2024-07-19,17:59,Friday,Mumbai,Urban,Truck,Dry,Day,4,Minor,19.121382,72.874804
4554,2024-04-10,01:33,Wednesday,Chennai,Urban,Truck,Dry,Night,1,Serious,13.052201,80.221701
4555,2024-03-20,00:58,Wednesday,Bangalore,Rural,Bus,Dry,Night,4,Minor,13.001209,77.592838
4556,2024-11-19,05:41,Tuesday,Delhi,Rural,Truck,Damaged,Night,3,Serious,28.743381,77.097388
4557,2024-09-24,22:34,Tuesday,Mumbai,Urban,Bike,Dry,Night,4,Serious,19.048841,72.83942
4558,2024-06-18,05:09,Tuesday,Mumbai,Urban,Bike,Damaged,Night,4,Serious,19.093062,72.845165
4559,2024-06-16,08:02,Sunday,Bangalore,Rural,Bike,Damaged,Day,3,Minor,12.97053,77.632933
4560,2024-05-29,07:41,Wednesday,Bangalore,Highway,Bus,Wet,Day,3,Serious,12.981615,77.590052
4561,2024-01-27,01:30,Saturday,Mumbai,Highway,Truck,Wet,Night,2,Fatal,19.065978,72.926399
4562,2024-09-24,07:30,Tuesday,Delhi,Rural,Truck,Damaged,Day,1,Minor,28.682114,77.144311
4563,2024-10-05,07:34,Saturday,Chennai,Rural,Car,Dry,Day,4,Minor,13.107468,80.317631
4564,2024-11-11,18:03,Monday,Mumbai,Urban,Bus,Dry,Day,1,Minor,19.089015,72.83548
4565,2024-04-26,11:37,Friday,Bangalore,Rural,Bike,Dry,Day,2,Minor,12.932599,77.620336
4566,2024-12-10,13:37,Tuesday,Chennai,Rural,Car,Dry,Day,1,Minor,13.04104,80.261271
4567,2024-02-16,19:43,Friday,Mumbai,Urban,Truck,Dry,Night,1,Serious,19.110921,72.871178
4568,2024-03-30,12:03,Saturday,Mumbai,Urban,Bus,Damaged,Day,3,Minor,19.039045,72.866333
4569,2024-04-26,07:07,Friday,Chennai,Urban,Truck,Dry,Day,2,Minor,13.05173,80.22148
4570,2024-08-31,02:44,Saturday,Chennai,Urban,Truck,Wet,Night,4,Fatal,13.124824,80.245705
4571,2024-06-20,03:38,Thursday,Delhi,Urban,Car,Damaged,Night,1,Serious,28.654668,77.135505
4572,2024-06-19,13:49,Wednesday,Chennai,Urban,Truck,Dry,Day,4,Minor,13.132474,80.25718
4573,2024-07-07,02:30,Sunday,Chennai,Urban,Truck,Dry,Night,3,Serious,13.043643,80.285916
4574,2024-01-15,04:45,Monday,Mumbai,Highway,Bus,Wet,Night,1,Fatal,19.031432,72.869121
4575,2024-08-04,00:10,Sunday,Delhi,Highway,Bike,Dry,Night,3,Fatal,28.742462,77.09653
4576,2024-05-27,02:42,Monday,Delhi,Highway,Car,Wet,Night,4,Fatal,28.662645,77.086213
4577,2024-03-18,04:45,Monday,Chennai,Highway,Bus,Damaged,Night,3,Fatal,13.049021,80.319203
4578,2024-06-10,16:29,Monday,Bangalore,Rural,Bike,Dry,Day,4,Minor,13.01868,77.576325
4579,2024-02-28,02:04,Wednesday,Delhi,Urban,Truck,Dry,Night,2,Serious,28.683376,77.133097
4580,2024-06-08,11:56,Saturday,Delhi,Rural,Bus,Dry,Day,1,Minor,28.745631,77.146023
4581,2024-08-15,02:59,Thursday,Chennai,Highway,Truck,Dry,Night,1,Fatal,13.100939,80.260929
4582,2024-06-13,09:57,Thursday,Delhi,Highway,Car,Damaged,Day,3,Serious,28.701659,77.133939
4583,2024-04-08,08:00,Monday,Bangalore,Highway,Car,Wet,Day,4,Serious,13.009893,77.553534
4584,2024-01-15,12:06,Monday,Mumbai,Highway,Car,Dry,Day,1,Minor,19.09321,72.872893
4585,2024-09-29,07:54,Sunday,Bangalore,Highway,Car,Wet,Day,2,Serious,12.924561,77.569039
4586,2024-06-11,15:37,Tuesday,Chennai,Rural,Bus,Wet,Day,1,Minor,13.035765,80.277674
