accident_id,date,time,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
4611,2024-09-02,17:17,Bangalore,Highway,Bike,Damaged,Day,4,Serious,12.998387,77.582215
4612,2024-10-11,07:39,Mumbai,Rural,Bus,Dry,Day,2,Minor,19.075628,72.886831
4613,2024-08-05,01:22,Chennai,Urban,Car,Dry,Night,4,Minor,13.104271,80.297206
4614,2024-12-07,19:50,Delhi,Urban,Car,Dry,Night,4,Minor,28.723073,77.103133
4615,2024-01-07,09:12,Mumbai,Highway,Car,Wet,Day,2,Serious,19.035441,72.914571
4616,2024-09-02,04:11,Mumbai,Urban,Car,Damaged,Night,2,Serious,19.063851,72.893783
4617,2024-06-05,12:29,Chennai,Highway,Bike,Dry,Day,1,Serious,13.122725,80.296561
4618,2024-05-26,00:41,Chennai,Rural,Bike,Damaged,Night,1,Serious,13.126041,80.270838
4619,2024-07-13,11:22,Mumbai,Highway,Bike,Damaged,Day,2,Serious,19.118511,72.837394
4620,2024-01-25,06:06,Chennai,Highway,Bike,Dry,Day,3,Serious,13.035231,80.282162
4621,2024-03-07,16:56,Bangalore,Urban,Car,Damaged,Day,2,Minor,13.010663,77.643789
4622,2024-05-13,16:07,Delhi,Highway,Bike,Wet,Day,4,Fatal,28.74056,77.071344
4623,2024-10-08,23:38,Delhi,Urban,Car,Damaged,Night,3,Serious,28.745782,77.075107
4624,2024-11-21,00:43,Bangalore,Rural,Truck,Wet,Night,2,Serious,13.018254,77.553562
4625,2024-02-27,05:59,Chennai,Highway,Bike,Damaged,Night,3,Fatal,13.084365,80.242796
4626,2024-03-24,05:15,Bangalore,Highway,Bus,Damaged,Night,3,Fatal,13.008252,77.558634
4627,2024-06-30,22:34,Delhi,Urban,Car,Wet,Night,4,Serious,28.746486,77.071324
4628,2024-11-28,22:55,Chennai,Urban,Bike,Wet,Night,2,Fatal,13.074858,80.245626
4629,2024-08-25,12:20,Bangalore,Urban,Car,Damaged,Day,1,Minor,12.950475,77.596841
4630,2024-09-04,12:00,Chennai,Urban,Truck,Damaged,Day,4,Minor,13.093435,80.28388
4631,2024-08-15,16:26,Chennai,Urban,Bus,Dry,Day,4,Minor,13.100836,80.317547
4632,2024-09-21,13:59,Mumbai,Highway,Truck,Wet,Day,1,Serious,19.108144,72.90656
4633,2024-03-21,20:52,Mumbai,Urban,Truck,Wet,Night,1,Serious,19.082918,72.872208
4634,2024-09-13,14:48,Mumbai,Rural,Bus,Wet,Day,4,Minor,19.040245,72.90112
4635,2024-10-16,00:11,Chennai,Highway,Car,Damaged,Night,2,Fatal,13.096057,80.261753
4636,2024-08-10,01:05,Bangalore,Urban,Bus,Damaged,Night,3,Serious,12.939592,77.60114
4637,2024-08-22,18:13,Chennai,Highway,Bike,Dry,Day,4,Serious,13.093055,80.258466
4638,2024-02-21,19:13,Bangalore,Urban,Bike,Dry,Night,4,Serious,12.938683,77.59471
4639,2024-05-06,01:51,Chennai,Urban,Bike,Damaged,Night,3,Serious,13.1099,80.31782
4640,2024-08-08,21:02,Bangalore,Highway,Car,Damaged,Night,2,Fatal,12.962825,77.564429
4641,2024-02-27,23:19,Bangalore,Rural,Car,Wet,Night,1,Serious,12.977353,77.636125
4642,2024-09-29,04:04,Chennai,Urban,Car,Damaged,Night,1,Serious,13.085974,80.277853
4643,2024-08-08,23:29,Chennai,Highway,Truck,Damaged,Night,1,Fatal,13.109224,80.303447
4644,2024-05-06,08:19,Chennai,Highway,Bike,Wet,Day,2,Fatal,13.06129,80.280119
4645,2024-08-16,19:44,Chennai,Rural,Truck,Damaged,Night,2,Serious,13.100878,80.314545
4646,2024-09-19,17:22,Delhi,Urban,Car,Damaged,Day,4,Minor,28.660467,77.129403
4647,2024-06-10,07:05,Delhi,Rural,Bus,Damaged,Day,1,Minor,28.694939,77.080719
4648,2024-11-11,15:53,Mumbai,Rural,Bike,Dry,Day,3,Minor,19.04147,72.908551
4649,2024-11-06,02:07,Delhi,Highway,Bus,Wet,Night,4,Fatal,28.752654,77.067958
4650,2024-08-27,11:30,Delhi,Urban,Bike,Dry,Day,2,Minor,28.677669,77.094682
4651,2024-09-23,06:28,Delhi,Rural,Bus,Damaged,Day,4,Minor,28.685273,77.138487
4652,2024-10-16,11:29,Mumbai,Rural,Car,Dry,Day,2,Minor,19.030611,72.91056
4653,2024-04-12,00:25,Chennai,Rural,Bike,Damaged,Night,2,Serious,13.041949,80.265842
4654,2024-12-26,19:36,Delhi,Urban,Truck,Wet,Night,3,Serious,28.663982,77.110104
4655,2024-12-06,11:37,Mumbai,Urban,Car,Damaged,Day,2,Minor,19.03825,72.899974
4656,2024-06-10,22:28,Delhi,Urban,Bus,Dry,Night,1,Minor,28.750786,77.139617
4657,2024-03-30,20:03,Delhi,Highway,Bike,Dry,Night,2,Fatal,28.723164,77.148674
4658,2024-01-17,01:19,Bangalore,Highway,Truck,Wet,Night,1,Fatal,12.951165,77.565395
4659,2024-01-05,22:11,Mumbai,Highway,Car,Damaged,Night,3,Fatal,19.080024,72.82937
4660,2024-12-11,18:14,Bangalore,Rural,Bus,Dry,Day,3,Minor,13.012555,77.570214
4661,2024-11-18,22:38,Chennai,Rural,Truck,Wet,Night,1,Serious,13.098911,80.281844
4662,2024-10-12,23:01,Delhi,Highway,Car,Dry,Night,4,Serious,28.698542,77.089762
4663,2024-04-08,02:36,Chennai,Rural,Bus,Damaged,Night,4,Serious,13.08534,80.297709
4664,2024-11-09,02:46,Bangalore,Rural,Bike,Wet,Night,1,Fatal,12.998674,77.608685
4665,2024-11-22,06:15,Bangalore,Rural,Car,Wet,Day,1,Minor,13.016267,77.584666
4666,2024-04-04,11:33,Chennai,Rural,Bike,Wet,Day,2,Serious,13.07512,80.312475
4667,2024-05-21,00:43,Delhi,Urban,Bike,Dry,Night,3,Serious,28.6581,77.07461
4668,2024-04-09,06:53,Delhi,Rural,Car,Damaged,Day,4,Minor,28.723771,77.116213
4669,2024-04-22,05:40,Mumbai,Urban,Truck,Wet,Night,3,Serious,19.061801,72.886393
4670,2024-12-03,16:12,Bangalore,Rural,Truck,Dry,Day,2,Minor,12.975535,77.594422
4671,2024-04-15,08:33,Bangalore,Urban,Car,Wet,Day,1,Minor,12.951196,77.599802
4672,2024-02-12,15:04,Mumbai,Rural,Bus,Damaged,Day,4,Minor,19.09875,72.872539
4673,2024-01-08,21:15,Mumbai,Highway,Bike,Damaged,Night,3,Fatal,19.120346,72.926854
4674,2024-09-09,04:35,Delhi,Rural,Truck,Dry,Night,3,Minor,28.666983,77.111562
4675,2024-09-20,10:28,Chennai,Rural,Bus,Damaged,Day,4,Minor,13.125962,80.245473
4676,2024-12-21,07:41,Delhi,Rural,Truck,Wet,Day,4,Minor,28.69692,77.135783
4677,2024-05-20,17:09,Delhi,Highway,Bus,Damaged,Day,3,Serious,28.720601,77.092782
4678,2024-12-27,11:56,Bangalore,Rural,Bike,Wet,Day,1,Serious,12.939165,77.603344
4679,2024-03-10,10:23,Bangalore,Highway,Bus,Damaged,Day,4,Serious,13.002647,77.589296
4680,2024-07-21,15:07,Chennai,Urban,Truck,Wet,Day,4,Minor,13.108902,80.320622
4681,2024-05-17,16:11,Delhi,Highway,Bike,Wet,Day,2,Fatal,28.654617,77.062667
4682,2024-03-09,18:05,Chennai,Urban,Bike,Dry,Day,3,Minor,13.124085,80.317449
4683,2024-01-31,16:41,Bangalore,Highway,Car,Damaged,Day,2,Serious,12.925114,77.569781
4684,2024-05-19,00:33,Bangalore,Highway,Bus,Damaged,Night,4,Fatal,12.967321,77.579961
4685,2024-02-09,14:55,Delhi,Highway,Bike,Damaged,Day,2,Serious,28.686538,77.063332
4686,2024-02-23,02:37,Delhi,Rural,Car,Damaged,Night,2,Serious,28.73098,77.119284
4687,2024-11-12,09:17,Mumbai,Highway,Bike,Wet,Day,1,Fatal,19.050587,72.909219
4688,2024-08-02,17:19,Bangalore,Urban,Bike,Wet,Day,2,Serious,12.958575,77.63532
4689,2024-09-11,07:21,Bangalore,Highway,Truck,Damaged,Day,3,Serious,13.016661,77.554785
4690,2024-05-01,16:41,Mumbai,Highway,Car,Wet,Day,4,Serious,19.080719,72.832203
4691,2024-09-04,05:08,Chennai,Urban,Bike,Wet,Night,2,Fatal,13.132259,80.312267
4692,2024-10-19,16:04,Bangalore,Highway,Truck,Dry,Day,4,Minor,12.934267,77.577795
4693,2024-10-28,03:51,Mumbai,Urban,Bike,Damaged,Night,1,Serious,19.116752,72.873519
4694,2024-10-18,19:08,Mumbai,Urban,Truck,Wet,Night,4,Serious,19.108932,72.856218
4695,2024-10-15,04:53,Bangalore,Rural,Bike,Dry,Night,3,Serious,12.924732,77.574008
4696,2024-10-04,09:45,Bangalore,Urban,Bike,Wet,Day,4,Serious,12.922338,77.587863
4697,2024-08-26,15:02,Mumbai,Rural,Car,Damaged,Day,1,Minor,19.103126,72.861781
4698,2024-06-20,03:56,Chennai,Urban,Bike,Dry,Night,2,Serious,13.038113,80.249185
4699,2024-07-28,03:36,Bangalore,Rural,Car,Wet,Night,4,Serious,12.934681,77.579226
4700,2024-09-14,23:23,Chennai,Rural,Bus,Dry,Night,4,Minor,13.047979,80.293802
4701,2024-02-26,20:23,Mumbai,Highway,Truck,Wet,Night,2,Fatal,19.107711,72.868565
4702,2024-05-31,02:45,Chennai,Highway,Bus,Wet,Night,3,Fatal,13.050844,80.279368
4703,2024-02-21,07:00,Bangalore,Highway,Bus,Dry,Day,1,Minor,12.952079,77.605854
4704,2024-05-06,13:10,Mumbai,Rural,Bike,Dry,Day,3,Minor,19.056297,72.85999
4705,2024-06-29,13:24,Chennai,Urban,Bike,Dry,Day,1,Minor,13.074387,80.306581
4706,2024-05-05,16:07,Mumbai,Highway,Truck,Wet,Day,2,Serious,19.103613,72.863791
4707,2024-08-22,07:28,Mumbai,Highway,Bus,Wet,Day,1,Serious,19.056349,72.891646
4708,2024-07-07,17:09,Mumbai,Rural,Bus,Dry,Day,2,Minor,19.067893,72.922003
4709,2024-04-26,16:39,Delhi,Urban,Car,Dry,Day,3,Minor,28.675232,77.071637
4710,2024-07-08,09:52,Delhi,Highway,Car,Wet,Day,1,Serious,28.735516,77.075958
4711,2024-12-03,10:14,Delhi,Highway,Car,Wet,Day,4,Serious,28.740061,77.105472
4712,2024-11-28,11:06,Mumbai,Highway,Bike,Dry,Day,1,Serious,19.109341,72.861729
4713,2024-05-07,16:43,Chennai,Rural,Truck,Dry,Day,1,Minor,13.093161,80.294976
4714,2024-08-06,08:00,Mumbai,Highway,Bike,Dry,Day,2,Serious,19.115316,72.857918
4715,2024-09-18,01:32,Delhi,Rural,Car,Wet,Night,1,Serious,28.696666,77.143988
4716,2024-05-11,21:17,Chennai,Urban,Bike,Damaged,Night,2,Serious,13.045142,80.306121
4717,2024-11-01,11:27,Bangalore,Rural,Truck,Wet,Day,4,Minor,12.964588,77.55107
4718,2024-02-18,07:12,Delhi,Urban,Car,Wet,Day,2,Minor,28.724377,77.145538
4719,2024-07-09,02:25,Mumbai,Rural,Truck,Dry,Night,4,Minor,19.04845,72.8742
4720,2024-12-21,09:29,Delhi,Rural,Car,Wet,Day,2,Minor,28.696378,77.130391
4721,2024-04-26,11:31,Mumbai,Rural,Car,Dry,Day,3,Minor,19.02994,72.874313
4722,2024-07-18,18:43,Mumbai,Highway,Bus,Damaged,Day,3,Serious,19.108926,72.831118
4723,2024-09-08,12:57,Mumbai,Urban,Bike,Damaged,Day,3,Minor,19.066317,72.872446
4724,2024-11-20,20:45,Mumbai,Rural,Truck,Wet,Night,4,Serious,19.069171,72.889938
4725,2024-02-10,19:09,Delhi,Urban,Bus,Damaged,Night,2,Serious,28.672926,77.146564
4726,2024-12-16,19:04,Chennai,Rural,Bike,Dry,Night,3,Serious,13.126936,80.248168
4727,2024-10-17,12:37,Bangalore,Highway,Car,Dry,Day,1,Minor,12.965876,77.590284
4728,2024-12-03,19:56,Mumbai,Rural,Car,Dry,Night,4,Minor,19.02627,72.919671
4729,2024-05-16,19:12,Chennai,Rural,Bike,Damaged,Night,2,Serious,13.106335,80.269854
4730,2024-03-01,19:44,Chennai,Highway,Bus,Wet,Night,4,Fatal,13.124481,80.313628
4731,2024-06-19,21:20,Bangalore,Rural,Truck,Dry,Night,2,Minor,12.958586,77.640344
4732,2024-06-05,20:13,Delhi,Rural,Bike,Wet,Night,4,Fatal,28.659464,77.079694
4733,2024-03-29,18:34,Mumbai,Rural,Car,Wet,Day,2,Minor,19.088899,72.913881
4734,2024-08-02,23:44,Mumbai,Rural,Bus,Wet,Night,1,Serious,19.068245,72.842216
4735,2024-04-06,12:00,Bangalore,Highway,Bike,Wet,Day,4,Fatal,13.007538,77.568594
4736,2024-07-27,15:02,Chennai,Urban,Truck,Dry,Day,2,Minor,13.096566,80.250978
4737,2024-01-04,20:31,Chennai,Highway,Bike,Wet,Night,2,Fatal,13.104055,80.226809
4738,2024-07-23,22:31,Bangalore,Urban,Truck,Damaged,Night,2,Serious,13.007565,77.622429
4739,2024-08-19,01:14,Delhi,Urban,Bike,Damaged,Night,4,Serious,28.709234,77.07444
4740,2024-11-22,01:50,Bangalore,Highway,Bike,Damaged,Night,1,Fatal,12.972304,77.644077
4741,2024-10-16,03:55,Mumbai,Highway,Truck,Dry,Night,3,Serious,19.113759,72.883004
4742,2024-10-17,04:58,Delhi,Highway,Truck,Damaged,Night,4,Fatal,28.732236,77.086478
4743,2024-10-07,08:59,Chennai,Urban,Bus,Wet,Day,2,Minor,13.114271,80.240131
4744,2024-06-13,01:22,Chennai,Rural,Car,Dry,Night,4,Minor,13.046043,80.283362
4745,2024-03-08,13:35,Chennai,Rural,Car,Dry,Day,3,Minor,13.07052,80.259302
4746,2024-04-15,10:41,Delhi,Urban,Bus,Wet,Day,4,Minor,28.684857,77.081256
4747,2024-05-22,18:54,Chennai,Urban,Truck,Damaged,Day,2,Minor,13.105509,80.257087
4748,2024-02-24,17:27,Delhi,Highway,Truck,Dry,Day,3,Minor,28.70696,77.133433
4749,2024-04-02,21:07,Mumbai,Highway,Car,Wet,Night,1,Fatal,19.082497,72.896241
4750,2024-08-03,07:21,Mumbai,Rural,Bus,Wet,Day,2,Minor,19.074689,72.892648
4751,2024-08-17,04:15,Mumbai,Rural,Bike,Wet,Night,4,Fatal,19.052444,72.872091
4752,2024-07-22,06:04,Bangalore,Urban,Bus,Dry,Day,1,Minor,13.012746,77.580512
4753,2024-08-22,17:21,Chennai,Rural,Bike,Damaged,Day,2,Minor,13.121335,80.236622
4754,2024-03-22,04:03,Bangalore,Urban,Bike,Wet,Night,2,Fatal,13.007056,77.585925
4755,2024-09-17,15:36,Mumbai,Highway,Truck,Damaged,Day,4,Serious,19.085186,72.865891
4756,2024-08-14,07:43,Delhi,Urban,Bike,Damaged,Day,4,Minor,28.673836,77.135628
4757,2024-07-16,19:06,Bangalore,Urban,Bus,Wet,Night,1,Serious,12.944664,77.554552
4758,2024-10-15,23:55,Chennai,Highway,Truck,Dry,Night,2,Serious,13.036075,80.306737
4759,2024-11-02,03:27,Mumbai,Rural,Bike,Dry,Night,1,Serious,19.099644,72.919839
4760,2024-05-05,12:15,Delhi,Rural,Bike,Wet,Day,1,Serious,28.66743,77.05433
4761,2024-02-28,20:02,Chennai,Highway,Bus,Dry,Night,3,Serious,13.1302,80.313148
4762,2024-05-28,03:34,Delhi,Rural,Car,Dry,Night,1,Minor,28.714503,77.055742
4763,2024-09-06,12:36,Delhi,Urban,Truck,Damaged,Day,4,Minor,28.692946,77.149263
4764,2024-06-06,19:50,Chennai,Urban,Bike,Damaged,Night,3,Serious,13.095542,80.29916
4765,2024-07-22,23:28,Chennai,Urban,Bus,Dry,Night,4,Minor,13.080086,80.247646
4766,2024-10-17,02:10,Mumbai,Highway,Car,Dry,Night,1,Serious,19.030366,72.840291
4767,2024-12-20,18:26,Chennai,Rural,Bus,Damaged,Day,1,Minor,13.067528,80.267794
4768,2024-08-26,09:22,Delhi,Highway,Bus,Dry,Day,3,Minor,28.709403,77.067766
4769,2024-01-08,01:29,Bangalore,Urban,Truck,Wet,Night,3,Serious,12.96227,77.563495
4770,2024-08-25,07:50,Bangalore,Rural,Truck,Damaged,Day,2,Minor,12.96665,77.569949
4771,2024-08-11,00:42,Bangalore,Urban,Truck,Dry,Night,2,Minor,12.997109,77.567843
4772,2024-06-22,15:56,Mumbai,Urban,Bus,Damaged,Day,2,Minor,19.051875,72.866086
4773,2024-04-30,21:04,Mumbai,Rural,Truck,Damaged,Night,1,Serious,19.076282,72.883166
4774,2024-02-08,06:24,Mumbai,Urban,Truck,Dry,Day,4,Minor,19.097126,72.859011
4775,2024-09-06,21:27,Bangalore,Rural,Bike,Dry,Night,4,Serious,13.016936,77.587252
4776,2024-11-05,09:24,Bangalore,Urban,Truck,Wet,Day,1,Minor,12.968419,77.574756
4777,2024-09-18,20:51,Bangalore,Rural,Car,Wet,Night,1,Serious,12.925873,77.558658
4778,2024-08-17,08:38,Mumbai,Urban,Car,Dry,Day,2,Minor,19.077295,72.852479
4779,2024-01-11,05:55,Chennai,Highway,Bus,Dry,Night,4,Serious,13.061315,80.221941
4780,2024-04-23,14:44,Bangalore,Highway,Car,Wet,Day,4,Serious,12.941354,77.623396
4781,2024-06-23,11:04,Chennai,Rural,Bus,Damaged,Day,2,Minor,13.094413,80.320489
4782,2024-05-30,03:52,Bangalore,Rural,Bike,Wet,Night,3,Fatal,12.997216,77.545413
4783,2024-08-06,05:03,Chennai,Urban,Car,Damaged,Night,1,Serious,13.046766,80.226458
4784,2024-07-07,18:18,Chennai,Rural,Bus,Damaged,Day,3,Minor,13.034366,80.298672
4785,2024-08-28,01:44,Mumbai,Highway,Car,Dry,Night,1,Serious,19.1191,72.921786
4786,2024-02-05,18:25,Bangalore,Urban,Bike,Wet,Day,4,Serious,13.012514,77.590647
4787,2024-10-12,17:49,Chennai,Rural,Bus,Wet,Day,3,Minor,13.035215,80.257915
4788,2024-10-29,01:30,Delhi,Highway,Bike,Dry,Night,1,Fatal,28.661056,77.0609
4789,2024-06-25,17:43,Chennai,Urban,Bike,Dry,Day,4,Minor,13.090575,80.23723
4790,2024-04-24,21:07,Chennai,Urban,Bus,Wet,Night,4,Serious,13.05207,80.318706
4791,2024-03-05,19:49,Bangalore,Rural,Truck,Damaged,Night,4,Serious,12.989648,77.61102
4792,2024-05-25,09:56,Bangalore,Rural,Car,Dry,Day,1,Minor,12.92656,77.643135
4793,2024-02-18,04:07,Chennai,Urban,Truck,Damaged,Night,3,Serious,13.106284,80.261155
4794,2024-05-08,09:19,Chennai,Urban,Bike,Wet,Day,4,Serious,13.060145,80.274734
4795,2024-06-10,09:01,Delhi,Urban,Car,Dry,Day,1,Minor,28.734924,77.112509
4796,2024-10-06,03:30,Chennai,Urban,Truck,Wet,Night,1,Serious,13.049144,80.222703
4797,2024-04-16,13:48,Delhi,Highway,Bus,Dry,Day,2,Minor,28.695079,77.101262
4798,2024-02-17,16:38,Chennai,Highway,Bike,Dry,Day,2,Serious,13.100167,80.261596
4799,2024-11-02,09:30,Delhi,Rural,Bus,Dry,Day,4,Minor,28.679894,77.104663
4800,2024-11-17,18:35,Chennai,Rural,Truck,Wet,Day,2,Minor,13.08881,80.268075
4801,2024-07-03,23:29,Chennai,Urban,Car,Dry,Night,3,Minor,13.089132,80.252705
4802,2024-10-13,08:20,Mumbai,Highway,Bus,Dry,Day,2,Minor,19.079226,72.87838
4803,2024-05-11,16:09,Mumbai,Urban,Truck,Damaged,Day,4,Minor,19.03354,72.901456
4804,2024-09-20,05:38,Mumbai,Urban,Car,Damaged,Night,3,Serious,19.037369,72.849886
4805,2024-01-24,19:51,Delhi,Rural,Car,Damaged,Night,3,Serious,28.693573,77.060907
4806,2024-05-14,06:53,Bangalore,Highway,Bus,Wet,Day,4,Serious,12.937311,77.588586
4807,2024-05-02,06:40,Chennai,Rural,Truck,Dry,Day,4,Minor,13.040208,80.283094
4808,2024-12-11,09:08,Chennai,Highway,Bike,Wet,Day,1,Fatal,13.131835,80.269892
4809,2024-06-13,15:23,Bangalore,Highway,Car,Dry,Day,1,Minor,12.9793,77.6138
4810,2024-01-02,08:30,Chennai,Highway,Car,Dry,Day,3,Minor,13.098577,80.231387
4811,2024-06-04,08:10,Chennai,Rural,Car,Wet,Day,2,Minor,13.103333,80.290499
4812,2024-07-22,15:23,Bangalore,Rural,Car,Damaged,Day,3,Minor,13.00526,77.58861
4813,2024-06-27,01:15,Bangalore,Rural,Truck,Dry,Night,1,Minor,13.006661,77.593954
4814,2024-05-22,00:32,Mumbai,Urban,Car,Wet,Night,3,Serious,19.105769,72.837105
4815,2024-10-25,10:21,Delhi,Urban,Bike,Wet,Day,3,Serious,28.72504,77.065345
4816,2024-02-28,16:30,Mumbai,Highway,Bus,Damaged,Day,2,Serious,19.088137,72.878234
4817,2024-01-05,12:44,Mumbai,Urban,Bike,Wet,Day,2,Serious,19.02697,72.838529
4818,2024-02-26,12:06,Delhi,Urban,Bike,Dry,Day,4,Minor,28.689403,77.101537
4819,2024-01-18,21:23,Delhi,Rural,Car,Dry,Night,2,Minor,28.75044,77.140683
4820,2024-10-08,00:38,Chennai,Urban,Bus,Damaged,Night,3,Serious,13.094871,80.246951
4821,2024-06-22,09:54,Chennai,Rural,Car,Damaged,Day,3,Minor,13.047845,80.233276
4822,2024-07-11,05:29,Chennai,Highway,Bike,Damaged,Night,1,Fatal,13.119647,80.223632
4823,2024-08-29,12:17,Bangalore,Rural,Bike,Damaged,Day,1,Minor,12.933871,77.549274
4824,2024-01-22,02:28,Mumbai,Rural,Truck,Damaged,Night,4,Serious,19.039003,72.92201
4825,2024-09-25,01:38,Bangalore,Urban,Bus,Wet,Night,2,Serious,13.016873,77.562406
4826,2024-11-07,07:50,Bangalore,Rural,Bus,Dry,Day,3,Minor,12.957602,77.575628
4827,2024-07-11,15:46,Bangalore,Rural,Bike,Dry,Day,4,Minor,13.019837,77.598358
4828,2024-08-20,20:48,Bangalore,Urban,Truck,Damaged,Night,3,Serious,12.983901,77.585222
4829,2024-07-11,08:41,Mumbai,Urban,Car,Wet,Day,2,Minor,19.109205,72.893136
4830,2024-01-12,09:43,Bangalore,Urban,Bus,Wet,Day,4,Minor,13.021263,77.575435
4831,2024-03-15,11:02,Bangalore,Urban,Truck,Damaged,Day,3,Minor,12.962298,77.641068
4832,2024-12-02,15:13,Mumbai,Urban,Car,Dry,Day,2,Minor,19.061438,72.843133
4833,2024-11-11,17:48,Mumbai,Highway,Bike,Dry,Day,4,Serious,19.068839,72.868905
4834,2024-12-10,22:55,Chennai,Rural,Bus,Wet,Night,2,Serious,13.095675,80.286448
4835,2024-06-13,20:23,Bangalore,Urban,Bus,Dry,Night,3,Minor,13.005962,77.634212
4836,2024-08-08,10:40,Chennai,Urban,Truck,Damaged,Day,3,Minor,13.099695,80.243838
4837,2024-12-27,06:55,Chennai,Rural,Bus,Wet,Day,2,Minor,13.088042,80.310272
4838,2024-01-08,12:04,Mumbai,Rural,Truck,Wet,Day,4,Minor,19.11787,72.832811
4839,2024-12-21,21:19,Mumbai,Urban,Truck,Damaged,Night,4,Serious,19.049038,72.874893
4840,2024-08-19,03:48,Mumbai,Rural,Bike,Dry,Night,1,Serious,19.108829,72.902336
4841,2024-12-13,12:46,Mumbai,Urban,Bus,Wet,Day,3,Minor,19.088238,72.908832
4842,2024-08-16,14:42,Mumbai,Rural,Bus,Damaged,Day,4,Minor,19.060071,72.879525
4843,2024-11-09,17:49,Mumbai,Highway,Car,Dry,Day,3,Minor,19.026006,72.879877
4844,2024-03-08,07:23,Bangalore,Urban,Car,Damaged,Day,1,Minor,12.925572,77.621937
4845,2024-01-07,04:14,Mumbai,Urban,Bike,Wet,Night,3,Fatal,19.077066,72.908994
4846,2024-11-30,20:05,Bangalore,Rural,Bus,Damaged,Night,1,Serious,12.989456,77.636584
4847,2024-07-16,23:03,Mumbai,Rural,Truck,Dry,Night,2,Minor,19.06251,72.843171
4848,2024-11-21,18:28,Mumbai,Highway,Bus,Damaged,Day,2,Serious,19.096309,72.882001
4849,2024-03-24,11:49,Bangalore,Rural,Bike,Wet,Day,2,Serious,12.944713,77.584496
4850,2024-02-24,20:01,Delhi,Rural,Car,Wet,Night,4,Serious,28.723553,77.072788
4851,2024-07-05,02:34,Mumbai,Rural,Bike,Damaged,Night,3,Serious,19.121791,72.911228
4852,2024-02-20,22:31,Mumbai,Urban,Bike,Wet,Night,4,Fatal,19.123743,72.877743
4853,2024-02-13,20:26,Chennai,Rural,Bike,Dry,Night,2,Serious,13.103752,80.271732
4854,2024-08-08,15:52,Delhi,Urban,Truck,Damaged,Day,4,Minor,28.702276,77.055015
4855,2024-10-20,13:56,Mumbai,Urban,Bike,Damaged,Day,2,Minor,19.03291,72.839792
4856,2024-04-11,19:31,Delhi,Rural,Bus,Wet,Night,4,Serious,28.714448,77.119036
4857,2024-03-03,03:50,Bangalore,Urban,Truck,Dry,Night,1,Minor,12.95984,77.548774
4858,2024-03-23,16:55,Bangalore,Highway,Car,Damaged,Day,2,Serious,12.922742,77.58783
4859,2024-06-01,21:56,Delhi,Urban,Bus,Wet,Night,1,Serious,28.682411,77.125499
4860,2024-08-23,00:35,Mumbai,Highway,Bike,Damaged,Night,3,Fatal,19.121791,72.83274
4861,2024-07-29,10:07,Delhi,Urban,Car,Wet,Day,3,Minor,28.737072,77.083805
4862,2024-12-12,18:56,Bangalore,Urban,Bike,Dry,Day,4,Minor,12.930273,77.586059
4863,2024-07-29,20:34,Delhi,Highway,Car,Damaged,Night,3,Fatal,28.705677,77.120673
4864,2024-02-28,14:49,Bangalore,Urban,Bus,Dry,Day,1,Minor,12.936502,77.636642
4865,2024-11-13,04:12,Bangalore,Urban,Car,Wet,Night,4,Serious,12.960608,77.589834
4866,2024-09-23,18:22,Chennai,Highway,Bike,Dry,Day,4,Serious,13.118377,80.251064
4867,2024-02-29,14:09,Delhi,Highway,Truck,Damaged,Day,3,Serious,28.743769,77.080261
4868,2024-01-26,17:13,Bangalore,Urban,Truck,Dry,Day,4,Minor,12.948078,77.553205
4869,2024-07-12,05:36,Delhi,Rural,Car,Damaged,Night,4,Serious,28.727434,77.120616
4870,2024-10-11,08:29,Mumbai,Highway,Bus,Dry,Day,4,Minor,19.103662,72.87194
4871,2024-02-25,01:56,Chennai,Highway,Car,Wet,Night,2,Fatal,13.120249,80.246738
4872,2024-03-06,09:44,Mumbai,Rural,Bus,Wet,Day,2,Minor,19.103921,72.87925
4873,2024-02-15,06:12,Mumbai,Rural,Car,Damaged,Day,2,Minor,19.085735,72.871968
4874,2024-12-20,18:46,Mumbai,Rural,Truck,Wet,Day,2,Minor,19.051348,72.84841
4875,2024-01-28,13:37,Chennai,Rural,Bus,Damaged,Day,1,Minor,13.108125,80.243086
4876,2024-08-22,20:06,Bangalore,Urban,Bus,Dry,Night,2,Minor,12.942503,77.607941
4877,2024-05-12,13:00,Delhi,Urban,Truck,Damaged,Day,4,Minor,28.746194,77.120598
4878,2024-12-08,19:01,Delhi,Urban,Truck,Wet,Night,4,Serious,28.727728,77.080963
4879,2024-04-23,22:07,Bangalore,Urban,Bike,Damaged,Night,1,Serious,12.958603,77.625257
4880,2024-03-15,18:26,Mumbai,Highway,Bus,Dry,Day,2,Minor,19.125826,72.917514
4881,2024-08-31,12:50,Mumbai,Rural,Bus,Dry,Day,4,Minor,19.061362,72.888721
4882,2024-02-06,23:05,Chennai,Rural,Truck,Damaged,Night,3,Serious,13.104922,80.265687
4883,2024-10-05,19:00,Bangalore,Rural,Car,Dry,Night,4,Minor,12.955688,77.566954
4884,2024-12-07,02:44,Chennai,Rural,Car,Wet,Night,1,Serious,13.096306,80.300916
